experiment,input_key,model_type,preset,n_samples,n_features,effective_n_features,n_cv_fits,device,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_accuracy,pooled_balanced_accuracy,pooled_roc_auc,pooled_pr_auc,pooled_f1,pooled_precision,pooled_recall_sensitivity,pooled_specificity,pooled_tp,pooled_fp,pooled_tn,pooled_fn
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,tuned_small,301,2000,2000,15,mps,0.7662841530054644,0.04671512529177669,0.7483539851960903,0.057087940031016825,0.8325154377785958,0.055680646113942696,0.7950712890296793,0.06931223642403588,0.6774268536425787,0.07385136439558743,0.6828396671836793,0.06436669729219896,0.6818181818181818,0.11524830746297952,0.8148897885739991,0.05147995527674371,9.266666666666667,3.172801075810878,0.6094161609808604,0.10518178178555265,129121.0,0.0,0.7663344407530454,0.748413453910836,0.8284626368396002,0.7754705877738267,0.680786686838124,0.6797583081570997,0.6818181818181818,0.8150087260034904,225,106,467,105
