experiment,input_key,model_type,preset,n_samples,n_features,effective_n_features,n_cv_fits,device,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_accuracy,pooled_balanced_accuracy,pooled_roc_auc,pooled_pr_auc,pooled_f1,pooled_precision,pooled_recall_sensitivity,pooled_specificity,pooled_tp,pooled_fp,pooled_tn,pooled_fn
genome_cnn_t0_t1_delta,t0_t1_delta_genome,genome_cnn,full,301,6000,2000,15,mps,0.5837704918032788,0.06250314487679104,0.5970862470862471,0.061116741446054855,0.6488897067844436,0.07237122510950295,0.5525619039961109,0.07022854734447054,0.5257704558640574,0.07780571141865304,0.4541478234804775,0.0582812346326223,0.6454545454545454,0.16043035393955593,0.5487179487179487,0.13108075518594933,9.733333333333333,5.812138365606275,0.8048104445139567,0.06393280037080633,97409.0,0.0,0.583610188261351,0.5967237823258766,0.6349304563964249,0.5035575488624942,0.5311720698254364,0.451271186440678,0.6454545454545455,0.5479930191972077,213,259,314,117
