experiment,input_key,model_type,n_samples,n_features,effective_n_features,n_cv_fits,device,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,precision_mean,precision_std,accuracy_mean,accuracy_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_roc_auc,pooled_pr_auc,pooled_accuracy,pooled_balanced_accuracy,pooled_recall_sensitivity,pooled_specificity,pooled_f1,pooled_precision,pooled_tp,pooled_fp,pooled_tn,pooled_fn
genome_cnn_t0_t1,t0_t1_genome_pair,genome_cnn,190,4000,2000,15,mps,0.6638122605363984,0.15516121920501197,0.5425598811513354,0.16156067434499266,0.6172286079182631,0.13034304968035623,0.4962962962962963,0.25671464770607616,0.7381609195402299,0.24569455722550865,0.4226341862979479,0.1596935513104428,0.471084353096737,0.2763396124268919,0.6842105263157895,0.16908936950412798,12.066666666666666,10.10280489105212,0.9420287211736044,0.1394521460017658,97121.0,0.0,0.6620084726397018,0.47326676680327723,0.6842105263157895,0.6176765279755313,0.49612403100775193,0.7392290249433107,0.4155844155844156,0.3575418994413408,64,115,326,65
