experiment,input_key,model_type,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn,fold,best_epoch,best_val_loss,n_parameters
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.8421052631578947,0.7625,0.8125,0.7199404761904762,0.625,0.625,0.625,0.9,5,3,27,3,1,8,0.7705241441726685,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.8947368421052632,0.8416666666666667,0.9166666666666666,0.8613095238095239,0.75,0.75,0.75,0.9333333333333333,6,2,28,2,2,40,0.18267738819122314,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.8157894736842105,0.8026819923371648,0.9042145593869733,0.8099647266313934,0.6666666666666666,0.5833333333333334,0.7777777777777778,0.8275862068965517,7,5,24,2,3,3,0.9060614705085754,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.8421052631578947,0.7816091954022988,0.8812260536398467,0.8088935330314642,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.896551724137931,6,3,26,3,4,7,0.8081258535385132,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.7631578947368421,0.6915708812260537,0.7739463601532567,0.6776861754802932,0.5263157894736842,0.5,0.5555555555555556,0.8275862068965517,5,5,24,4,5,6,0.8672833442687988,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,30,0,6,13,0.43707990646362305,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.9473684210526315,0.9208333333333334,0.9708333333333334,0.9308035714285714,0.875,0.875,0.875,0.9666666666666667,7,1,29,1,7,76,0.07285286486148834,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.6842105263157895,0.6398467432950192,0.6973180076628352,0.6174894306473253,0.45454545454545453,0.38461538461538464,0.5555555555555556,0.7241379310344828,5,8,21,4,8,4,0.807158887386322,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.6578947368421053,0.6992337164750958,0.7777777777777778,0.6596119929453264,0.5185185185185185,0.3888888888888889,0.7777777777777778,0.6206896551724138,7,11,18,2,9,2,1.0221680402755737,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.8421052631578947,0.7432950191570882,0.8275862068965517,0.7143187830687832,0.625,0.7142857142857143,0.5555555555555556,0.9310344827586207,5,2,27,4,10,64,0.21801704168319702,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.8421052631578947,0.8083333333333333,0.8166666666666667,0.6075892857142857,0.6666666666666666,0.6,0.75,0.8666666666666667,6,4,26,2,11,11,0.8261594176292419,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.8947368421052632,0.8875,0.9666666666666667,0.8918650793650793,0.7777777777777778,0.7,0.875,0.9,7,3,27,1,12,8,0.646041750907898,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.868421052631579,0.8371647509578544,0.8544061302681992,0.8157836407836407,0.7368421052631579,0.7,0.7777777777777778,0.896551724137931,7,3,26,2,13,8,0.8478581309318542,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.7894736842105263,0.8237547892720306,0.8773946360153257,0.7697811447811449,0.6666666666666666,0.5333333333333333,0.8888888888888888,0.7586206896551724,8,7,22,1,14,4,0.9007424116134644,129121
bottleneck_mlp_t1_only_wide,t1_only,bottleneck_mlp,0.9210526315789473,0.9099616858237547,0.9501915708812261,0.9166666666666667,0.8421052631578947,0.8,0.8888888888888888,0.9310344827586207,8,2,27,1,15,5,0.9483004808425903,129121
