experiment,feature_set,model,fold,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn
pca10_logreg_t0_delta,t0_delta,pca10_logreg,8,0.5,0.44252873563218387,0.5095785440613027,0.2846531076198595,0.24,0.1875,0.3333333333333333,0.5517241379310345,3,13,16,6
pca10_logreg_t0_delta,t0_delta,pca10_logreg,9,0.8421052631578947,0.7816091954022988,0.8390804597701149,0.6829383579383579,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.896551724137931,6,3,26,3
pca10_logreg_t0_delta,t0_delta,pca10_logreg,10,0.631578947368421,0.45210727969348663,0.5440613026819923,0.25921482544200597,0.125,0.14285714285714285,0.1111111111111111,0.7931034482758621,1,6,23,8
pca10_logreg_t0_delta,t0_delta,pca10_logreg,11,0.8157894736842105,0.7,0.7666666666666666,0.4088038799435858,0.5333333333333333,0.5714285714285714,0.5,0.9,4,3,27,4
pca10_logreg_t0_delta,t0_delta,pca10_logreg,12,0.7105263157894737,0.7708333333333333,0.7875,0.6796880914527974,0.56,0.4117647058823529,0.875,0.6666666666666666,7,10,20,1
pca10_logreg_t0_delta,t0_delta,pca10_logreg,13,0.7368421052631579,0.6360153256704981,0.7241379310344828,0.4982250260028038,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.8275862068965517,4,5,24,5
pca10_logreg_t0_delta,t0_delta,pca10_logreg,14,0.7105263157894737,0.657088122605364,0.7088122605363985,0.5071588904922238,0.47619047619047616,0.4166666666666667,0.5555555555555556,0.7586206896551724,5,7,22,4
pca10_logreg_t0_delta,t0_delta,pca10_logreg,15,0.7631578947368421,0.7298850574712643,0.7701149425287356,0.499512987012987,0.5714285714285714,0.5,0.6666666666666666,0.7931034482758621,6,6,23,3
pca20_logreg_t0_delta,t0_delta,pca20_logreg,1,0.8421052631578947,0.7625,0.8666666666666667,0.6846560846560847,0.625,0.625,0.625,0.9,5,3,27,3
pca20_logreg_t0_delta,t0_delta,pca20_logreg,2,0.7368421052631579,0.6958333333333333,0.7916666666666667,0.5924679122047543,0.5,0.4166666666666667,0.625,0.7666666666666667,5,7,23,3
pca20_logreg_t0_delta,t0_delta,pca20_logreg,3,0.8421052631578947,0.7816091954022988,0.8888888888888888,0.7453842453842454,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.896551724137931,6,3,26,3
pca20_logreg_t0_delta,t0_delta,pca20_logreg,4,0.868421052631579,0.7605363984674329,0.8735632183908046,0.8325615192313485,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.9655172413793104,5,1,28,4
pca20_logreg_t0_delta,t0_delta,pca20_logreg,5,0.8157894736842105,0.764367816091954,0.8773946360153256,0.6826330532212885,0.631578947368421,0.6,0.6666666666666666,0.8620689655172413,6,4,25,3
pca20_logreg_t0_delta,t0_delta,pca20_logreg,6,0.8157894736842105,0.7916666666666667,0.875,0.702827380952381,0.631578947368421,0.5454545454545454,0.75,0.8333333333333334,6,5,25,2
pca20_logreg_t0_delta,t0_delta,pca20_logreg,7,0.8157894736842105,0.7458333333333333,0.8958333333333334,0.6517097485847486,0.5882352941176471,0.5555555555555556,0.625,0.8666666666666667,5,4,26,3
pca20_logreg_t0_delta,t0_delta,pca20_logreg,8,0.7368421052631579,0.7126436781609196,0.6245210727969348,0.37180137030409266,0.5454545454545454,0.46153846153846156,0.6666666666666666,0.7586206896551724,6,7,22,3
pca20_logreg_t0_delta,t0_delta,pca20_logreg,9,0.8421052631578947,0.7049808429118773,0.8773946360153256,0.7432137106050152,0.5714285714285714,0.8,0.4444444444444444,0.9655172413793104,4,1,28,5
pca20_logreg_t0_delta,t0_delta,pca20_logreg,10,0.6842105263157895,0.524904214559387,0.6245210727969348,0.32745769821919246,0.25,0.2857142857142857,0.2222222222222222,0.8275862068965517,2,5,24,7
pca20_logreg_t0_delta,t0_delta,pca20_logreg,11,0.7894736842105263,0.6375,0.7875,0.45906565656565657,0.42857142857142855,0.5,0.375,0.9,3,3,27,5
pca20_logreg_t0_delta,t0_delta,pca20_logreg,12,0.868421052631579,0.825,0.8666666666666667,0.7033740942028985,0.7058823529411765,0.6666666666666666,0.75,0.9,6,3,27,2
pca20_logreg_t0_delta,t0_delta,pca20_logreg,13,0.868421052631579,0.7222222222222222,0.8122605363984674,0.6998575245114513,0.6153846153846154,1.0,0.4444444444444444,1.0,4,0,29,5
pca20_logreg_t0_delta,t0_delta,pca20_logreg,14,0.7894736842105263,0.6704980842911877,0.8007662835249042,0.6359099315239667,0.5,0.5714285714285714,0.4444444444444444,0.896551724137931,4,3,26,5
pca20_logreg_t0_delta,t0_delta,pca20_logreg,15,0.8421052631578947,0.7816091954022988,0.8659003831417624,0.7384828678946327,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.896551724137931,6,3,26,3
