experiment,input_key,model_type,preset,n_samples,n_features,effective_n_features,n_cv_fits,device,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_accuracy,pooled_balanced_accuracy,pooled_roc_auc,pooled_pr_auc,pooled_f1,pooled_precision,pooled_recall_sensitivity,pooled_specificity,pooled_tp,pooled_fp,pooled_tn,pooled_fn
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,full,301,4000,2000,15,cpu,0.7096357012750455,0.09839471972098135,0.6985134748292642,0.08954015662915475,0.7583098188361347,0.08782152066969054,0.6842647444819311,0.11471282529095538,0.6252951679564609,0.10655140101127462,0.6196390794013883,0.14130028674503103,0.6575757575757576,0.1372983835431918,0.7394511920827711,0.15478522318986676,3.1333333333333333,1.5976172734359606,0.7521978298823039,0.11236030223683802,276897.0,0.0,0.7098560354374308,0.6987704267808981,0.7632767465228198,0.6708857954151293,0.6235632183908046,0.592896174863388,0.6575757575757576,0.7399650959860384,217,149,424,113
