experiment,input_key,model_type,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn,fold,best_epoch,best_val_loss,n_parameters
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.9016393442622951,0.8735431235431235,0.9207459207459208,0.8840560384808813,0.85,0.9444444444444444,0.7727272727272727,0.9743589743589743,17,1,38,5,1,4,0.5267291069030762,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.65,0.6854066985645934,0.7320574162679426,0.5990324146699061,0.631578947368421,0.5142857142857142,0.8181818181818182,0.5526315789473685,18,17,21,4,2,2,0.8109523057937622,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.5666666666666667,0.6100478468899522,0.6519138755980861,0.5653909870725802,0.5666666666666667,0.4473684210526316,0.7727272727272727,0.4473684210526316,17,21,17,5,3,1,0.8837685585021973,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.75,0.687799043062201,0.7691387559808612,0.7346708322669053,0.5714285714285714,0.7692307692307693,0.45454545454545453,0.9210526315789473,10,3,35,12,4,3,0.7488408088684082,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.5833333333333334,0.5753588516746411,0.6076555023923444,0.5723395570323653,0.4897959183673469,0.4444444444444444,0.5454545454545454,0.6052631578947368,12,15,23,10,5,2,0.847534716129303,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.7377049180327869,0.7255244755244755,0.761072261072261,0.7012228999236101,0.6521739130434783,0.625,0.6818181818181818,0.7692307692307693,15,9,30,7,6,4,0.8495350480079651,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.75,0.7165071770334928,0.7966507177033494,0.795653243868117,0.6341463414634146,0.6842105263157895,0.5909090909090909,0.8421052631578947,13,6,32,9,7,3,0.7199915647506714,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.6666666666666666,0.631578947368421,0.7188995215311005,0.5685765884958597,0.5238095238095238,0.55,0.5,0.7631578947368421,11,9,29,11,8,3,0.7489168047904968,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.7,0.6483253588516746,0.7380382775119617,0.6093239666335295,0.5263157894736842,0.625,0.45454545454545453,0.8421052631578947,10,6,32,12,9,3,0.7579939961433411,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.7166666666666667,0.7380382775119618,0.7476076555023924,0.618668515590673,0.6792452830188679,0.5806451612903226,0.8181818181818182,0.6578947368421053,18,13,25,4,10,2,0.8509844541549683,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.6885245901639344,0.6573426573426573,0.7179487179487181,0.6188778340794309,0.5581395348837209,0.5714285714285714,0.5454545454545454,0.7692307692307693,12,9,30,10,11,3,0.7096359133720398,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.55,0.5681818181818181,0.6555023923444976,0.5541461818655881,0.509090909090909,0.42424242424242425,0.6363636363636364,0.5,14,19,19,8,12,2,0.8577668070793152,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.85,0.8528708133971292,0.9066985645933013,0.8097881134421595,0.8085106382978723,0.76,0.8636363636363636,0.8421052631578947,19,6,32,3,13,4,0.5244953632354736,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.75,0.7452153110047848,0.8265550239234449,0.8238203413845704,0.6808510638297872,0.64,0.7272727272727273,0.7631578947368421,16,9,29,6,14,8,0.6550393104553223,276897
siamese_mlp_t0_t1,t0_t1_pair,siamese_mlp,0.7833333333333333,0.7619617224880382,0.8241626794258374,0.8084036524227911,0.6976744186046512,0.7142857142857143,0.6818181818181818,0.8421052631578947,15,6,32,7,15,3,0.7907826900482178,276897
