experiment,input_key,model_type,preset,n_samples,n_features,effective_n_features,n_cv_fits,device,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_accuracy,pooled_balanced_accuracy,pooled_roc_auc,pooled_pr_auc,pooled_f1,pooled_precision,pooled_recall_sensitivity,pooled_specificity,pooled_tp,pooled_fp,pooled_tn,pooled_fn
siamese_mlp_t0_t1_small,t0_t1_pair,siamese_mlp,tuned_small,301,4000,2000,15,mps,0.7407650273224043,0.07551322828715969,0.7211610027399499,0.07565117088504755,0.7772481904060852,0.08450350922471056,0.7199104950791291,0.10753546762905433,0.6453669363757296,0.09579980679262394,0.6615109438201549,0.11780407794776106,0.6484848484848486,0.13023757542558578,0.7938371569950515,0.1097573627985186,8.466666666666667,4.983783225431784,0.694634610414505,0.14444827405713068,133329.0,0.0,0.7408637873754153,0.7212755830556877,0.7836004019250093,0.7159351470613486,0.6465256797583081,0.6445783132530121,0.6484848484848484,0.794066317626527,214,118,455,116
