experiment,input_key,model_type,preset,n_samples,n_features,effective_n_features,n_cv_fits,device,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_accuracy,pooled_balanced_accuracy,pooled_roc_auc,pooled_pr_auc,pooled_f1,pooled_precision,pooled_recall_sensitivity,pooled_specificity,pooled_tp,pooled_fp,pooled_tn,pooled_fn
genome_cnn_t0_t1,t0_t1_genome_pair,genome_cnn,full,301,4000,2000,15,mps,0.6543169398907104,0.06276148042734336,0.6415715863084285,0.05445653857275398,0.7016439700650227,0.07239280214205868,0.5954159431813476,0.08895378516962518,0.5538172194738356,0.06840340078517997,0.5386194682510471,0.08395910708861812,0.593939393939394,0.1313658457849818,0.6892037786774629,0.129849479381233,12.666666666666666,6.521028256633269,0.7851653258005779,0.06047453329410063,97121.0,0.0,0.654485049833887,0.6416468348405522,0.6942038182875879,0.5449876771315822,0.5568181818181818,0.5240641711229946,0.593939393939394,0.6893542757417103,196,178,395,134
