experiment,input_key,model_type,preset,n_samples,n_features,effective_n_features,n_cv_fits,device,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_accuracy,pooled_balanced_accuracy,pooled_roc_auc,pooled_pr_auc,pooled_f1,pooled_precision,pooled_recall_sensitivity,pooled_specificity,pooled_tp,pooled_fp,pooled_tn,pooled_fn
mlp_t1_only,t1_only,mlp,full,301,2000,2000,15,mps,0.7773041894353371,0.06320318722119159,0.7589498221077169,0.06777190645807475,0.8292867950762687,0.05796358136623136,0.7820014923076379,0.08807220695283241,0.6910306152447592,0.09030183462912023,0.7089443335296027,0.09826936109485014,0.690909090909091,0.14083575804390605,0.8269905533063427,0.09915775300710633,5.666666666666667,4.514526816949078,0.6076685965061188,0.09052821193396574,528769.0,0.0,0.7774086378737541,0.7590671108995717,0.8253159870960918,0.7644173633748569,0.6940639269406392,0.6972477064220184,0.6909090909090909,0.8272251308900523,228,99,474,102
