experiment,input_key,model_type,preset,n_samples,n_features,effective_n_features,n_cv_fits,device,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,precision_mean,precision_std,accuracy_mean,accuracy_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_roc_auc,pooled_pr_auc,pooled_accuracy,pooled_balanced_accuracy,pooled_recall_sensitivity,pooled_specificity,pooled_f1,pooled_precision,pooled_tp,pooled_fp,pooled_tn,pooled_fn
mlp_t1_only_wide,t1_only,mlp,tuned_small,190,2000,2000,15,mps,0.8559993614303959,0.10436614265059535,0.7477019922598167,0.1737451597706161,0.7807503192848021,0.10952130733965001,0.6842592592592592,0.16470962995133784,0.8772413793103448,0.09251899509154321,0.6599159663865546,0.1756048329971826,0.6577344877344876,0.2262899573021092,0.8333333333333334,0.0931289336628883,11.0,13.158375931050806,0.6944594194491704,0.3087757805245889,260289.0,0.0,0.862556909068537,0.7410178606989275,0.8333333333333334,0.7798607815219111,0.6821705426356589,0.8775510204081632,0.6494464944649446,0.6197183098591549,88,54,387,41
