accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_accuracy,pooled_balanced_accuracy,pooled_roc_auc,pooled_pr_auc,pooled_f1,pooled_precision,pooled_recall_sensitivity,pooled_specificity,pooled_tp,pooled_fp,pooled_tn,pooled_fn,experiment,model_name,model_type,input_key,selection_metric,selected_outer_folds,n_candidates,n_outer_fits,n_samples,n_features,effective_n_features,n_cv_fits,estimated_total_model_fits
0.631111111111111,0.05921986445227115,0.6230830572935836,0.05927659479235233,0.6839733366049155,0.06927490059402279,0.592179854227945,0.0823755076402949,0.534368768165723,0.0883993440187298,0.5016802942889532,0.07999360655238745,0.593939393939394,0.1560154181625876,0.6522267206477733,0.12374929015551304,21.533333333333335,6.534159325822878,0.790367313226064,0.07412770849784822,49185.0,16160.905208027709,0.6312292358803987,0.6233222275107092,0.6707546670897456,0.5463741520962045,0.5406896551724137,0.4962025316455696,0.593939393939394,0.6527050610820244,196,199,374,134,chromosome_cnn_wide,chromosome_cnn_wide,chromosome_cnn,t0_t1_genome_pair,pr_auc,15,2,15,301,2000,2000,15,75
