experiment,input_key,model_type,preset,n_samples,n_features,effective_n_features,n_cv_fits,device,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_accuracy,pooled_balanced_accuracy,pooled_roc_auc,pooled_pr_auc,pooled_f1,pooled_precision,pooled_recall_sensitivity,pooled_specificity,pooled_tp,pooled_fp,pooled_tn,pooled_fn
mlp_t1_only_wide,t1_only,mlp,tuned_small,301,2000,2000,15,mps,0.7773406193078324,0.04837228308453424,0.7622745675377253,0.05791153196101908,0.8377131640289533,0.044636621933669386,0.7903168153264968,0.05955530404329171,0.6937888698309604,0.08637135466534417,0.6998261400631097,0.07675694640080395,0.7060606060606062,0.13069005244150197,0.8184885290148447,0.07207394688974951,6.266666666666667,1.7915143899851347,0.6199482540289561,0.09543144461444271,260289.0,0.0,0.7774086378737541,0.7622798667301285,0.8323602517319795,0.7647731771859096,0.6986506746626686,0.6913946587537092,0.706060606060606,0.8184991273996509,233,104,469,97
