experiment,input_key,model_type,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn,fold,best_epoch,best_val_loss,n_parameters
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.7894736842105263,0.775,0.7125,0.38943452380952387,0.6,0.5,0.75,0.8,6,6,24,2,1,4,1.037083625793457,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.8421052631578947,0.7166666666666667,0.9041666666666666,0.794000626566416,0.5714285714285714,0.6666666666666666,0.5,0.9333333333333333,4,2,28,4,2,58,0.44660669565200806,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.8157894736842105,0.8026819923371648,0.8697318007662835,0.7044179894179894,0.6666666666666666,0.5833333333333334,0.7777777777777778,0.8275862068965517,7,5,24,2,3,6,1.0083039999008179,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.7894736842105263,0.6704980842911877,0.7471264367816092,0.513336172675698,0.5,0.5714285714285714,0.4444444444444444,0.896551724137931,4,3,26,5,4,7,0.9790891408920288,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.7631578947368421,0.6915708812260537,0.7049808429118775,0.5224336184481112,0.5263157894736842,0.5,0.5555555555555556,0.8275862068965517,5,5,24,4,5,7,0.9696897268295288,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.7368421052631579,0.7416666666666667,0.8916666666666666,0.765296743697479,0.5454545454545454,0.42857142857142855,0.75,0.7333333333333333,6,8,22,2,6,7,0.9701924324035645,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.7894736842105263,0.775,0.8416666666666667,0.72367889420521,0.6,0.5,0.75,0.8,6,6,24,2,7,8,0.8356143236160278,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.7894736842105263,0.632183908045977,0.7586206896551724,0.5801497821350763,0.42857142857142855,0.6,0.3333333333333333,0.9310344827586207,3,2,27,6,8,8,0.845635712146759,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.23684210526315788,0.42337164750957856,0.6283524904214559,0.5448023795119983,0.32558139534883723,0.20588235294117646,0.7777777777777778,0.06896551724137931,7,27,2,2,9,1,1.0802193880081177,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.5,0.44252873563218387,0.37931034482758624,0.20997595646718456,0.24,0.1875,0.3333333333333333,0.5517241379310345,3,13,16,6,10,3,1.0553572177886963,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.6052631578947368,0.6125,0.575,0.28631143162393163,0.4,0.29411764705882354,0.625,0.6,5,12,18,3,11,6,0.9471732974052429,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.8947368421052632,0.8875,0.9208333333333334,0.8330357142857143,0.7777777777777778,0.7,0.875,0.9,7,3,27,1,12,8,0.7102833986282349,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.631578947368421,0.6436781609195402,0.7471264367816092,0.6338477366255144,0.46153846153846156,0.35294117647058826,0.6666666666666666,0.6206896551724138,6,11,18,3,13,4,1.0675715208053589,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.7894736842105263,0.7854406130268199,0.8275862068965517,0.6514786587367232,0.6363636363636364,0.5384615384615384,0.7777777777777778,0.7931034482758621,7,6,23,2,14,7,0.9681429266929626,276897
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,0.6842105263157895,0.7164750957854407,0.8582375478927203,0.702557319223986,0.5384615384615384,0.4117647058823529,0.7777777777777778,0.6551724137931034,7,10,19,2,15,6,1.0542469024658203,276897
