experiment,input_key,model_type,preset,n_samples,n_features,effective_n_features,n_cv_fits,device,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,recall_sensitivity_mean,recall_sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,precision_mean,precision_std,accuracy_mean,accuracy_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,n_parameters_mean,n_parameters_std,pooled_roc_auc,pooled_pr_auc,pooled_accuracy,pooled_balanced_accuracy,pooled_recall_sensitivity,pooled_specificity,pooled_f1,pooled_precision,pooled_tp,pooled_fp,pooled_tn,pooled_fn
siamese_mlp_t0_t1_wide,t0_t1_pair,siamese_mlp,tuned_small,190,4000,2000,15,mps,0.7577937420178799,0.14612639046029238,0.5903171698287039,0.18326345528568058,0.6877841634738187,0.12634431130279455,0.6462962962962963,0.17338212411935305,0.7292720306513409,0.21948428463263514,0.5212106540723431,0.13646770493822086,0.4693778280542986,0.15544879286521113,0.7105263157894737,0.1655416455361203,9.333333333333334,13.615467394876768,0.931680687268575,0.1680816716304072,276897.0,0.0,0.7601469528379827,0.5538295734536751,0.7105263157894737,0.6867847914359542,0.6434108527131783,0.7301587301587301,0.5015105740181269,0.41089108910891087,83,119,322,46
